x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x9_sq,x9_x_x11,x9_x_x12,x9_x_x2,x9_x_x0,x9_x_x8,x9_x_x5,x9_x_x1,x9_x_x10,x9_x_x3,x11_x_x7,x11_x_x1,x11_x_x12
-0.010585553819165148,0.3650932043420005,-0.9779145311542897,0.8720450559914661,-0.057068356323961705,-0.15167902020782062,-0.6716589824076824,1.2417346516965928,-0.17788365509352938,-0.3984235141447921,-0.33952861817695096,0.5602065658670391,0.3938447724607199,0.4022320091736853,0.4361337827305721,-0.554369897781817,-0.2203056286666514,-0.16583945538056397,0.4074518245839751,-0.012074648712293235,0.0768729359224014,0.06545397862305324,-0.1449265023405102,0.13367043082094585,-0.3945579272907887,0.6863079046563947,0.2225850522264682,0.19638504409490232
2.0930217854617013,-0.42288783170530003,-0.5251134798402863,-0.7733005527501792,0.5962384985167677,1.1478355940722578,-0.11835466372644676,-0.8814381160018594,-0.8587090603419898,0.6840055749041137,0.7734572448584153,0.5711189524562986,-0.6492028799926325,0.21986043594714438,0.11505674288955468,-0.3904544738129977,0.35361843671550514,-0.4483486852830501,-0.34158097924885494,1.3813523238660728,-0.5243666759595932,0.7282962417748484,-0.25124145293972294,0.4789674085377777,-0.5449376773122634,-0.4814024209019684,-0.1971019143674758,-0.36910935201985773
0.20735628468929482,0.8760815969746164,0.22087532876026977,0.6780358206222282,0.05821350936065876,0.3171366134712393,0.608903095820307,-1.516526878198604,-0.34570572723367604,-0.44060506941405975,-0.630879656158802,-0.2522558589767567,1.5365918909002874,-0.8890789202398375,0.9854680147944623,-0.5285421275555303,0.13253580236585827,-0.7244787452681873,-0.11194294029360034,-0.11658712632527105,0.16085951052058617,-0.15219167668729777,-0.3965227368357744,0.28900719386733936,-0.33867252050508667,0.4227859001703944,-0.21624367250988,-0.4198072983496365
-1.657323620171088,-0.3501752936172643,0.15919355265331064,0.5879122917471369,0.689683643912083,0.8158686566140834,-0.3474685477807576,-0.49255681156183106,0.8510552067784549,-0.16062925396424865,-1.277918888209713,-1.1157264103519238,-0.9061244004986646,0.4875018849458106,0.14136547780911662,-0.6547585589757247,0.2187992343138958,0.17387666466553608,-0.037401990915779545,0.3087105474169357,-0.15293437930945314,-0.16814968548211662,0.07677290300348104,0.23040764890518858,-0.13525138039658688,0.5525743402558625,0.40698152000091636,1.058325325924243
0.6700031049147671,-0.4440699545858357,0.15492205718184177,0.6261897928835344,-0.311580922145435,0.48296510013697097,-0.6531138183843939,-0.39034761084971653,-0.4087797799402739,-1.1684311645451162,0.5130582165131136,-0.44772151269983157,0.03675445245598607,0.47092415237342816,0.45219112348000373,0.2976999576005467,0.5589108883600037,-0.021145095977029568,-0.19693135012210547,-0.8402693976989114,0.46630577446759847,-0.5671370514671206,0.5230060767231584,-0.6271968519462578,-0.7596253920446334,0.17966055436330072,0.22687612474151134,-0.00742958973789029
-1.0029742392537053,0.3089430768088029,0.8438835040661434,1.9593473953372795,2.8506471482668125,0.4410610587518154,-0.9728227434288776,-2.211204031996054,0.25121048358099907,-0.7842874887828948,-0.4037680593371734,-0.5913015235511626,-0.11832870371260515,1.0619924671557093,0.15631144853627438,-0.22804555835826948,0.49599639528111045,0.11108859202006961,-0.692032308382779,0.8129599098657826,-0.20631357015547083,-0.3553944641671973,-0.24171246529860504,0.32756097563549635,-1.61880263447191,1.3763718899347417,-0.1680732897942463,0.08618395131354858
-0.1626494097412037,-1.062529300876466,-1.7035889922415686,-0.45490705919994967,-0.06085203113771497,1.7798289444163993,0.11997575080757328,0.99490222367284,-0.5282455083164473,-1.157499853698543,-0.9623598179786236,-0.7051328614653251,2.177552087822191,-0.8441913754589918,0.8528107475617142,0.2799686205269547,0.8531135532894122,-2.5833108312696207,1.9918339668588183,0.1745883998040574,0.6011426477243874,-2.133582537531293,1.2382660326242008,1.1639561951609085,0.5406029081296733,-0.7518107130514641,0.78090606241304,-1.5714353494292126
-0.8925070858441855,0.9372201514886903,0.3844565655076312,-0.13436946093876476,-0.04807833651954976,-0.616482436293181,0.42815518762271715,-0.48497247227996015,-1.266344072378337,-1.2507960627461503,0.19362285374877272,1.6134848942369537,0.18598220637842555,-0.1344366642659154,0.28793478292659996,0.4365199785515813,-1.987342141219751,-0.21482012344489773,-0.5013410917890558,1.1416189223975088,1.5735677156894492,0.8317468911565704,-1.176022437889053,-0.2517449434154462,0.17137957338767712,-0.7578777269544191,1.5054392009001423,0.2554891170561868
-0.8844659590488426,0.6442085744745599,-0.4058531201298173,0.01294932139890837,-0.1684376792019528,0.3650636303172303,1.366371983600845,0.0765910945835777,0.6335441834477663,-2.0255417739155597,-0.0312389009483986,-0.8238693932046481,-1.2089969070873188,-0.9015230135962116,-0.3457146138317263,2.193254615101781,1.7113860277385171,2.5477056304634456,0.8084505146413622,1.8228672566054744,-1.3063930033724838,-0.7146673856204081,-1.3042805621208655,0.08079824783098974,-0.014838008628245077,-0.08065229993040139,-0.5208740084705719,1.0438184021339825
0.21671100631303067,2.5493396899497047,1.8969301570975894,-0.8116777725133926,-0.2900332724570086,-1.416322875929395,-0.5836129631387409,0.30820841528484555,1.2045791864547668,-0.7001575406867999,-0.6463935481922375,-2.136021051591931,-0.14046034881878064,-1.087622139839778,-0.5453467469273581,-0.3164331642465574,1.5502643553214903,0.11532184318197274,-1.3837301747734545,-0.18019320004060715,-0.8663649384073437,1.064583510946262,-1.8200742027468393,0.47208880176855766,0.5856063059984917,-0.7148808568461761,-5.4150661506860684,0.3537882660655793
-0.8669462127566353,-0.1055747867189065,-1.7877800103945793,-1.4084763236859874,2.0808761863403538,-1.2422219657975526,-1.0774829845542215,1.874119236778355,2.9313718710640653,-1.144079215772634,-0.35590292933049356,0.3682691273216983,1.7730903656761658,-1.011311504417582,-0.25490568466697205,0.25842136939859534,-0.39025154246663135,-2.0755813613976053,2.067233655212034,1.014888492844634,-3.3850160063003045,1.5109791642149377,0.12307769424308874,0.4248705166489009,1.6622844517103443,0.66166703783016,-0.007352971777351505,0.5990602091696786
